Phase,Soil,Comp_Treatment,Rep,Pot,Individual,Species,Biomass,b_count,v_count,Tillers,Total_plants,Cheat_pct,Vent_pct
1,Native,1,2,1,1,VEDU,0.0134,0,2,4,2,0,100
1,Native,1,2,1,2,VEDU,0.323,0,2,5,2,0,100
1,Native,2,3,2,1,VEDU,0.0654,0,4,11,4,0,100
1,Native,2,3,2,2,VEDU,0.0533,0,4,10,4,0,100
1,Native,2,3,2,3,VEDU,0.0497,0,4,13,4,0,100
1,Native,2,3,2,4,VEDU,0.456,0,4,9,4,0,100
1,Native,2,1,2,1,VEDU,0.136,0,5,4,5,0,100
1,Native,2,1,2,2,VEDU,0.0073,0,5,1,5,0,100
1,Native,2,1,2,3,VEDU,0.0185,0,5,4,5,0,100
1,Native,2,1,2,4,VEDU,0.0051,0,5,2,5,0,100
1,Native,2,1,2,5,VEDU,0.0026,0,5,1,5,0,100
1,Native,3,2,3,1,VEDU,0.004,0,9,2,9,0,100
1,Native,3,2,3,2,VEDU,0.0143,0,9,4,9,0,100
1,Native,3,2,3,3,VEDU,0.0098,0,9,4,9,0,100
1,Native,3,2,3,4,VEDU,0.0044,0,9,3,9,0,100
1,Native,3,2,3,5,VEDU,0.0052,0,9,1,9,0,100
1,Native,3,2,3,6,VEDU,0.0285,0,9,9,9,0,100
1,Native,3,2,3,7,VEDU,0.0213,0,9,5,9,0,100
1,Native,3,2,3,8,VEDU,0.0046,0,9,3,9,0,100
1,Native,3,2,3,9,VEDU,0.0202,0,9,5,9,0,100
1,Native,4,1,4,1,VEDU,0.0093,0,7,2,7,0,100
1,Native,4,1,4,2,VEDU,0.0085,0,7,2,7,0,100
1,Native,4,1,4,3,VEDU,0.0075,0,7,3,7,0,100
1,Native,4,1,4,4,VEDU,0.0107,0,7,2,7,0,100
1,Native,4,1,4,5,VEDU,0.0138,0,7,2,7,0,100
1,Native,4,1,4,6,VEDU,0.0026,0,7,1,7,0,100
1,Native,4,1,4,7,VEDU,0.0178,0,7,5,7,0,100
1,Native,4,3,5,1,VEDU,0.0038,0,12,2,12,0,100
1,Native,4,3,5,2,VEDU,0.0031,0,12,1,12,0,100
1,Native,4,3,5,3,VEDU,0.0187,0,12,4,12,0,100
1,Native,4,3,5,4,VEDU,0.0173,0,12,3,12,0,100
1,Native,4,3,5,5,VEDU,0.0245,0,12,2,12,0,100
1,Native,4,3,5,6,VEDU,0.0535,0,12,2,12,0,100
1,Native,4,3,5,7,VEDU,0.0076,0,12,3,12,0,100
1,Native,4,3,5,8,VEDU,0.0073,0,12,2,12,0,100
1,Native,4,3,5,9,VEDU,0.006,0,12,2,12,0,100
1,Native,4,3,5,10,VEDU,0.0044,0,12,1,12,0,100
1,Native,4,3,5,11,VEDU,0.0317,0,12,4,12,0,100
1,Native,4,3,5,12,VEDU,0.0091,0,12,2,12,0,100
1,Native,1,1,6,1,VEDU,0.0134,0,3,3,3,0,100
1,Native,1,1,6,2,VEDU,0.0127,0,2,4,2,0,100
1,Native,1,3,7,1,VEDU,0.0341,0,1,6,1,0,100
1,Native,2,2,8,1,VEDU,0.0321,0,4,4,4,0,100
1,Native,2,2,8,2,VEDU,0.0459,0,4,5,4,0,100
1,Native,2,2,8,3,VEDU,0.047,0,4,6,4,0,100
1,Native,2,2,8,4,VEDU,0.0132,0,4,4,4,0,100
1,Native,3,1,9,1,VEDU,0.0359,0,8,6,8,0,100
1,Native,3,1,9,2,VEDU,0.0295,0,8,5,8,0,100
1,Native,3,1,9,3,VEDU,0.187,0,8,2,8,0,100
1,Native,3,1,9,4,VEDU,0.0092,0,8,1,8,0,100
1,Native,3,1,9,5,VEDU,0.0056,0,8,1,8,0,100
1,Native,3,1,9,6,VEDU,0.0129,0,8,2,8,0,100
1,Native,3,1,9,7,VEDU,0.0081,0,8,2,8,0,100
1,Native,3,1,9,8,VEDU,0.0125,0,8,4,8,0,100
1,Native,3,3,10,1,VEDU,0.0332,0,10,8,10,0,100
1,Native,3,3,10,2,VEDU,0.0394,0,10,9,10,0,100
1,Native,3,3,10,3,VEDU,0.0334,0,10,6,10,0,100
1,Native,3,3,10,4,VEDU,0.0148,0,10,2,10,0,100
1,Native,3,3,10,5,VEDU,0.0639,0,10,7,10,0,100
1,Native,3,3,10,6,VEDU,0.0265,0,10,4,10,0,100
1,Native,3,3,10,7,VEDU,0.0237,0,10,3,10,0,100
1,Native,3,3,10,8,VEDU,0.0035,0,10,1,10,0,100
1,Native,3,3,10,9,VEDU,0.0541,0,10,7,10,0,100
1,Native,3,3,10,10,VEDU,0.0158,0,10,3,10,0,100
1,Native,4,2,11,1,VEDU,0.0179,0,13,1,13,0,100
1,Native,4,2,11,2,VEDU,0.0279,0,13,5,13,0,100
1,Native,4,2,11,3,VEDU,0.0186,0,13,5,13,0,100
1,Native,4,2,11,4,VEDU,0.0167,0,13,3,13,0,100
1,Native,4,2,11,5,VEDU,0.0097,0,13,2,13,0,100
1,Native,4,2,11,6,VEDU,0.0231,0,13,5,13,0,100
1,Native,4,2,11,7,VEDU,0.0229,0,13,5,13,0,100
1,Native,4,2,11,8,VEDU,0.0329,0,13,9,13,0,100
1,Native,4,2,11,9,VEDU,0.028,0,13,6,13,0,100
1,Native,4,2,11,10,VEDU,0.0191,0,13,4,13,0,100
1,Native,4,2,11,11,VEDU,0.0455,0,13,7,13,0,100
1,Native,4,2,11,12,VEDU,0.0253,0,13,5,13,0,100
1,Native,4,2,11,13,VEDU,0.0288,0,13,4,13,0,100
1,Native,5,1,12,1,BRTE,0.114,2,0,3,2,100,0
1,Native,5,1,12,2,BRTE,0.518,2,0,3,2,100,0
1,Native,5,2,13,1,BRTE,0.1741,2,0,3,2,100,0
1,Native,5,2,13,2,BRTE,0.0723,2,0,1,2,100,0
1,Native,5,3,14,1,BRTE,0.113,2,0,3,2,100,0
1,Native,5,3,14,2,BRTE,0.1699,2,0,2,2,100,0
1,Native,6,1,15,1,BRTE,0.3321,2,2,3,4,50,50
1,Native,6,1,15,2,BRTE,0.1036,2,2,2,4,50,50
1,Native,6,1,15,1,VEDU,0.0284,2,2,3,4,50,50
1,Native,6,1,15,2,VEDU,0.0293,2,2,3,4,50,50
1,Native,6,2,16,1,BRTE,0.3183,1,2,4,3,33.33333333,66.66666667
1,Native,6,2,16,1,VEDU,0.0232,1,2,2,3,33.33333333,66.66666667
1,Native,6,2,16,2,VEDU,0.0018,1,2,1,3,33.33333333,66.66666667
1,Native,6,3,17,1,BRTE,0.2651,1,2,3,3,33.33333333,66.66666667
1,Native,6,3,17,1,VEDU,0.0085,1,2,1,3,33.33333333,66.66666667
1,Native,6,3,17,2,VEDU,0.0015,1,2,1,3,33.33333333,66.66666667
1,Native,0,1,18,1,BRTE,0.0996,1,0,2,1,100,0
1,Native,0,1,19,1,BRTE,0.1956,1,0,2,1,100,0
1,Native,0,1,20,1,BRTE,0.5517,1,0,6,1,100,0
1,Native,0,1,21,1,BRTE,0.1713,1,0,4,1,100,0
1,Native,0,1,22,1,BRTE,0.1505,1,0,2,1,100,0
1,Native,0,1,23,1,BRTE,0.2736,1,0,3,1,100,0
1,Native,0,1,24,1,BRTE,0.3115,1,0,4,1,100,0
1,Native,0,1,25,1,BRTE,0.1302,1,0,2,1,100,0
1,Native,0,1,26,1,BRTE,0.2642,1,0,5,1,100,0
1,Native,0,1,27,1,BRTE,0.1783,1,0,2,1,100,0
1,Native,0,2,28,1,BRTE,0.3406,1,0,3,1,100,0
1,Native,0,2,29,1,BRTE,0.2631,1,0,2,1,100,0
1,Native,0,2,30,1,BRTE,0.1494,1,0,3,1,100,0
1,Native,0,2,31,1,BRTE,0.3737,1,0,5,1,100,0
1,Native,0,2,32,1,BRTE,0.3431,1,0,3,1,100,0
1,Native,0,2,33,1,BRTE,0.3253,1,0,6,1,100,0
1,Native,0,2,34,1,BRTE,0.2675,1,0,4,1,100,0
1,Native,0,2,35,1,BRTE,0.3087,1,0,5,1,100,0
1,Native,0,2,36,1,BRTE,0.258,1,0,3,1,100,0
1,Native,0,2,37,1,BRTE,0.1301,1,0,5,1,100,0
1,Native,0,2,38,1,BRTE,0.2977,1,0,5,1,100,0
1,Native,0,2,39,1,BRTE,0.6052,1,0,7,1,100,0
1,Native,0,3,40,1,BRTE,0.3657,1,0,4,1,100,0
1,Native,0,3,41,1,BRTE,0.182,1,0,3,1,100,0
1,Native,0,3,42,1,BRTE,0.2039,1,0,3,1,100,0
1,Native,0,3,43,1,BRTE,0.298,1,0,5,1,100,0
1,Native,0,3,44,1,BRTE,0.0925,1,0,2,1,100,0
1,Native,0,3,45,1,BRTE,0.1319,1,0,4,1,100,0
1,Native,0,3,46,1,BRTE,0.183,1,0,1,1,100,0
1,Native,0,3,47,1,BRTE,0.1038,1,0,1,1,100,0
1,Native,0,3,48,1,BRTE,0.1481,1,0,3,1,100,0
1,Native,0,3,49,1,BRTE,0.2659,1,0,1,1,100,0
1,Native,0,1,50,1,VEDU,0.1024,0,1,3,1,0,100
1,Native,0,1,51,1,VEDU,0.0025,0,1,1,1,0,100
1,Native,0,1,52,1,VEDU,0.016,0,1,1,1,0,100
1,Native,0,1,53,1,VEDU,0.0697,0,1,4,1,0,100
1,Native,0,1,54,1,VEDU,0.1106,0,1,7,1,0,100
1,Native,0,1,55,1,VEDU,0.0587,0,1,5,1,0,100
1,Native,0,1,56,1,VEDU,0.0134,0,1,1,1,0,100
1,Native,0,1,57,1,VEDU,0.0703,0,1,4,1,0,100
1,Native,0,1,58,1,VEDU,0.0114,0,1,2,1,0,100
1,Native,0,1,59,1,VEDU,0.0077,0,1,1,1,0,100
1,Native,0,1,60,1,VEDU,0.0048,0,2,1,2,0,100
1,Native,0,1,60,2,VEDU,0.0191,0,2,3,2,0,100
1,Native,0,1,61,1,VEDU,0.708,0,2,6,2,0,100
1,Native,0,1,61,2,VEDU,0.0048,0,2,1,2,0,100
1,Native,0,2,64,1,VEDU,0.1077,0,1,9,1,0,100
1,Native,0,2,65,1,VEDU,0.1243,0,1,8,1,0,100
1,Native,0,2,66,1,VEDU,0.0028,0,1,1,1,0,100
1,Native,0,2,67,1,VEDU,0.0716,0,1,3,1,0,100
1,Native,0,2,68,1,VEDU,0.0175,0,1,1,1,0,100
1,Native,0,2,69,1,VEDU,0.0439,0,1,6,1,0,100
1,Native,0,3,70,1,VEDU,0.0372,0,1,5,1,0,100
1,Native,0,3,71,1,VEDU,0.075,0,1,7,1,0,100
1,Native,0,3,72,1,VEDU,0.0719,0,1,9,1,0,100
1,Native,0,3,73,1,VEDU,0.0049,0,1,1,1,0,100
1,Native,0,3,74,1,VEDU,0.017,0,1,4,1,0,100
1,Native,0,3,75,1,VEDU,0.0119,0,1,4,1,0,100
1,Native,0,3,76,1,VEDU,0.0585,0,1,7,1,0,100
1,Native,0,3,77,1,VEDU,0.0265,0,1,4,1,0,100
1,Native,0,3,78,1,VEDU,0.005,0,1,1,1,0,100
1,Native,7,1,79,1,BRTE,0.2277,2,4,7,6,33.33333333,66.66666667
1,Native,7,1,79,2,BRTE,0.2165,2,4,3,6,33.33333333,66.66666667
1,Native,7,1,79,1,VEDU,0.0163,2,4,3,6,33.33333333,66.66666667
1,Native,7,1,79,2,VEDU,0.0546,2,4,3,6,33.33333333,66.66666667
1,Native,7,1,79,3,VEDU,0.0223,2,4,4,6,33.33333333,66.66666667
1,Native,7,1,79,4,VEDU,0.0231,2,4,1,6,33.33333333,66.66666667
1,Native,7,2,80,1,BRTE,0.1674,2,4,4,6,33.33333333,66.66666667
1,Native,7,2,80,2,BRTE,0.3916,2,4,6,6,33.33333333,66.66666667
1,Native,7,2,80,1,VEDU,0.033,2,4,2,6,33.33333333,66.66666667
1,Native,7,2,80,2,VEDU,0.0307,2,4,4,6,33.33333333,66.66666667
1,Native,7,2,80,3,VEDU,0.0159,2,4,1,6,33.33333333,66.66666667
1,Native,7,3,81,4,VEDU,0.0133,2,4,1,6,33.33333333,66.66666667
1,Native,7,3,81,1,BRTE,0.1856,1,4,1,5,20,80
1,Native,7,3,81,1,VEDU,0.0122,1,3,1,4,25,75
1,Native,7,3,81,2,VEDU,0.0078,1,3,1,4,25,75
1,Native,7,3,81,3,VEDU,0.006,1,3,1,4,25,75
1,Native,0,3,81,1,VEDU,0.0532,0,2,7,2,0,100
1,Native,0,3,81,2,VEDU,0.0395,0,2,4,2,0,100
1,Native,8,1,82,1,BRTE,0.0739,3,6,1,9,33.33333333,66.66666667
1,Native,8,1,82,2,BRTE,0.119,3,6,1,9,33.33333333,66.66666667
1,Native,8,1,82,3,BRTE,0.0646,3,6,1,9,33.33333333,66.66666667
1,Native,8,1,82,1,VEDU,0.0053,3,6,1,9,33.33333333,66.66666667
1,Native,8,1,82,2,VEDU,0.0044,3,6,1,9,33.33333333,66.66666667
1,Native,8,1,82,3,VEDU,0.01,3,6,2,9,33.33333333,66.66666667
1,Native,8,1,82,4,VEDU,0.006,3,6,1,9,33.33333333,66.66666667
1,Native,8,1,82,5,VEDU,0.0056,3,6,1,9,33.33333333,66.66666667
1,Native,8,1,82,6,VEDU,0.004,3,6,1,9,33.33333333,66.66666667
1,Native,8,2,83,1,BRTE,0.2229,2,9,3,11,18.18181818,81.81818182
1,Native,8,2,83,2,BRTE,0.1512,2,9,5,11,18.18181818,81.81818182
1,Native,8,2,83,1,VEDU,0.0177,2,9,4,11,18.18181818,81.81818182
1,Native,8,2,83,2,VEDU,0.0392,2,9,3,11,18.18181818,81.81818182
1,Native,8,2,83,3,VEDU,0.0288,2,9,5,11,18.18181818,81.81818182
1,Native,8,2,83,4,VEDU,0.0414,2,9,8,11,18.18181818,81.81818182
1,Native,8,2,83,5,VEDU,0.0145,2,9,3,11,18.18181818,81.81818182
1,Native,8,2,83,6,VEDU,0.0236,2,9,5,11,18.18181818,81.81818182
1,Native,8,2,83,7,VEDU,0.0243,2,9,4,11,18.18181818,81.81818182
1,Native,8,2,83,8,VEDU,0.374,2,9,5,11,18.18181818,81.81818182
1,Native,8,2,83,9,VEDU,0.0215,2,9,6,11,18.18181818,81.81818182
1,Native,8,2,84,1,BRTE,0.0346,3,6,2,9,33.33333333,66.66666667
1,Native,8,2,84,2,BRTE,0.0724,3,6,4,9,33.33333333,66.66666667
1,Native,8,3,84,1,VEDU,0.0162,3,6,6,9,33.33333333,66.66666667
1,Native,8,3,84,2,VEDU,0.0155,3,6,4,9,33.33333333,66.66666667
1,Native,8,3,84,3,VEDU,0.0095,3,6,1,9,33.33333333,66.66666667
1,Native,8,3,84,4,VEDU,0.0062,3,6,1,9,33.33333333,66.66666667
1,Native,8,3,84,5,VEDU,0.001,3,6,1,9,33.33333333,66.66666667
1,Native,8,3,84,6,VEDU,0.0062,3,6,1,9,33.33333333,66.66666667
1,Native,8,3,84,3,BRTE,0.0569,3,6,1,9,33.33333333,66.66666667
1,Native,9,1,85,1,BRTE,0.1342,4,0,2,4,100,0
1,Native,9,1,85,2,BRTE,0.166,4,0,4,4,100,0
1,Native,9,1,85,3,BRTE,0.0859,4,0,1,4,100,0
1,Native,9,1,85,4,BRTE,0.2076,4,0,4,4,100,0
1,Native,9,2,86,1,BRTE,0.1075,4,0,3,4,100,0
1,Native,9,2,86,2,BRTE,0.1884,4,0,2,4,100,0
1,Native,9,2,86,3,BRTE,0.1243,4,0,1,4,100,0
1,Native,9,2,86,4,BRTE,0.1358,4,0,3,4,100,0
1,Native,9,3,87,1,BRTE,0.0634,4,0,3,4,100,0
1,Native,9,3,87,2,BRTE,0.1045,4,0,1,4,100,0
1,Native,9,3,87,3,BRTE,0.0532,4,0,3,4,100,0
1,Native,9,3,87,4,BRTE,0.0546,4,0,1,4,100,0
1,Native,10,1,88,1,BRTE,0.0999,4,2,3,6,66.66666667,33.33333333
1,Native,10,1,88,2,BRTE,0.0152,4,2,1,6,66.66666667,33.33333333
1,Native,10,1,88,3,BRTE,0.0927,4,2,1,6,66.66666667,33.33333333
1,Native,10,1,88,4,BRTE,0.1867,4,2,1,6,66.66666667,33.33333333
1,Native,10,1,88,1,VEDU,0.0165,4,2,1,6,66.66666667,33.33333333
1,Native,10,1,88,2,VEDU,0.0191,4,2,2,6,66.66666667,33.33333333
1,Native,10,2,89,1,BRTE,0.08,4,2,1,6,66.66666667,33.33333333
1,Native,10,2,89,2,BRTE,0.0922,4,2,3,6,66.66666667,33.33333333
1,Native,10,2,89,3,BRTE,0.1238,4,2,4,6,66.66666667,33.33333333
1,Native,10,2,89,4,BRTE,0.172,4,2,2,6,66.66666667,33.33333333
1,Native,10,2,89,1,VEDU,0.0101,4,2,1,6,66.66666667,33.33333333
1,Native,10,2,89,2,VEDU,0.0103,4,2,1,6,66.66666667,33.33333333
1,Native,10,3,90,1,BRTE,0.1146,4,2,2,6,66.66666667,33.33333333
1,Native,10,3,90,2,BRTE,0.0647,4,2,1,6,66.66666667,33.33333333
1,Native,10,3,90,3,BRTE,0.0856,4,2,1,6,66.66666667,33.33333333
1,Native,10,3,90,4,BRTE,0.0865,4,2,1,6,66.66666667,33.33333333
1,Native,10,3,90,1,VEDU,0.0069,4,2,1,6,66.66666667,33.33333333
1,Native,10,3,90,2,VEDU,0.0179,4,2,1,6,66.66666667,33.33333333
1,Native,0,2,91,1,BRTE,0.0935,1,0,2,1,100,0
1,Native,0,2,92,1,VEDU,0.0272,0,2,4,2,0,100
1,Native,0,2,92,2,VEDU,0.0106,0,2,1,2,0,100
1,Native,0,3,93,1,BRTE,0.0516,1,0,1,1,100,0
1,Native,0,3,94,1,VEDU,0.006,0,3,1,3,0,100
1,Native,0,3,94,2,VEDU,0.02,0,3,2,3,0,100
1,Native,0,3,94,3,VEDU,0.01,0,3,2,3,0,100
1,Native,14,1,96,1,VEDU,0.0059,8,2,1,10,80,20
1,Native,14,1,96,2,VEDU,0.0121,8,2,1,10,80,20
1,Native,14,1,96,1,BRTE,0.0816,8,2,1,10,80,20
1,Native,14,1,96,2,BRTE,0.0655,8,2,1,10,80,20
1,Native,14,1,96,3,BRTE,0.1043,8,2,1,10,80,20
1,Native,14,1,96,4,BRTE,0.0382,8,2,1,10,80,20
1,Native,14,1,96,5,BRTE,0.0513,8,2,1,10,80,20
1,Native,14,1,96,6,BRTE,0.0716,8,2,1,10,80,20
1,Native,14,1,96,7,BRTE,0.0154,8,2,1,10,80,20
1,Native,14,1,96,8,BRTE,0.0382,8,2,1,10,80,20
1,Native,13,1,97,1,BRTE,0.0424,8,0,1,8,100,0
1,Native,13,1,97,2,BRTE,0.1014,8,0,3,8,100,0
1,Native,13,1,97,3,BRTE,0.0479,8,0,2,8,100,0
1,Native,13,1,97,4,BRTE,0.0756,8,0,4,8,100,0
1,Native,13,1,97,5,BRTE,0.1578,8,0,4,8,100,0
1,Native,13,1,97,6,BRTE,0.0484,8,0,1,8,100,0
1,Native,13,1,97,7,BRTE,0.0449,8,0,1,8,100,0
1,Native,13,1,97,8,BRTE,0.0402,8,0,2,8,100,0
1,Native,13,2,98,1,BRTE,0.0711,6,0,2,6,100,0
1,Native,13,2,98,2,BRTE,0.0279,6,0,1,6,100,0
1,Native,13,2,98,3,BRTE,0.0431,6,0,1,6,100,0
1,Native,13,2,98,4,BRTE,0.0264,6,0,1,6,100,0
1,Native,13,2,98,5,BRTE,0.0811,6,0,2,6,100,0
1,Native,13,2,98,6,BRTE,0.0224,6,0,1,6,100,0
1,Native,13,3,99,1,BRTE,0.0406,8,0,1,8,100,0
1,Native,13,3,99,2,BRTE,0.0391,8,0,1,8,100,0
1,Native,13,3,99,3,BRTE,0.0384,8,0,1,8,100,0
1,Native,13,3,99,4,BRTE,0.0452,8,0,1,8,100,0
1,Native,13,3,99,5,BRTE,0.0259,8,0,1,8,100,0
1,Native,13,3,99,6,BRTE,0.0318,8,0,1,8,100,0
1,Native,13,3,99,7,BRTE,0.0373,8,0,1,8,100,0
1,Native,13,3,99,8,BRTE,0.0254,8,0,1,8,100,0
1,Native,14,3,100,1,BRTE,0.0339,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,2,BRTE,0.0308,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,3,BRTE,0.0609,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,4,BRTE,0.0567,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,5,BRTE,0.0384,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,6,BRTE,0.0338,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,1,VEDU,0.0147,6,5,3,11,54.54545455,45.45454545
1,Native,14,3,100,2,VEDU,0.0022,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,3,VEDU,0.0007,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,4,VEDU,0.0193,6,5,1,11,54.54545455,45.45454545
1,Native,14,3,100,5,VEDU,0.0033,6,5,1,11,54.54545455,45.45454545
1,Native,19,1,101,1,VEDU,0.0397,0,1,8,1,0,100
1,Native,19,3,102,1,VEDU,0.1342,0,1,7,1,0,100
1,Native,19,2,103,1,VEDU,0.0276,0,1,3,1,0,100
1,Native,18,3,104,1,BRTE,0.1589,1,0,1,1,100,0
1,Native,11,1,97,1,BRTE,0.2111,4,4,5,8,50,50
1,Native,11,1,97,2,BRTE,0.1701,4,4,4,8,50,50
1,Native,11,1,97,3,BRTE,0.1496,4,4,4,8,50,50
1,Native,11,1,97,4,BRTE,0.0876,4,4,2,8,50,50
1,Native,11,1,97,1,VEDU,0.0302,4,4,3,8,50,50
1,Native,11,1,97,2,VEDU,0.0155,4,4,3,8,50,50
1,Native,11,1,97,3,VEDU,0.0255,4,4,2,8,50,50
1,Native,11,1,97,4,VEDU,0.0156,4,4,3,8,50,50
1,Native,11,2,98,1,BRTE,0.1789,4,4,2,8,50,50
1,Native,11,2,98,2,BRTE,0.1253,4,4,3,8,50,50
1,Native,11,2,98,3,BRTE,0.0651,4,4,2,8,50,50
1,Native,11,2,98,4,BRTE,0.2305,4,4,4,8,50,50
1,Native,11,2,98,1,VEDU,0.0375,4,4,8,8,50,50
1,Native,11,2,98,2,VEDU,0.0098,4,4,2,8,50,50
1,Native,11,2,98,3,VEDU,0.0146,4,4,3,8,50,50
1,Native,11,2,98,4,VEDU,0.0237,4,4,4,8,50,50
1,Native,11,3,99,1,BRTE,0.0428,3,6,1,9,33.33333333,66.66666667
1,Native,11,3,99,2,BRTE,0.0458,3,6,1,9,33.33333333,66.66666667
1,Native,11,3,99,3,BRTE,0.0438,3,6,1,9,33.33333333,66.66666667
1,Native,11,3,99,1,VEDU,0.0025,3,6,1,9,33.33333333,66.66666667
1,Native,11,3,99,2,VEDU,0.0051,3,6,1,9,33.33333333,66.66666667
1,Native,11,3,99,3,VEDU,0.034,3,6,6,9,33.33333333,66.66666667
1,Native,11,3,99,4,VEDU,0.005,3,6,1,9,33.33333333,66.66666667
1,Native,11,3,99,5,VEDU,0.0035,3,6,2,9,33.33333333,66.66666667
1,Native,11,3,99,6,VEDU,0.0061,3,6,1,9,33.33333333,66.66666667
1,Native,12,1,100,1,BRTE,0.2153,4,6,3,10,40,60
1,Native,12,1,100,2,BRTE,0.0645,4,6,1,10,40,60
1,Native,12,1,100,3,BRTE,0.1873,4,6,4,10,40,60
1,Native,12,1,100,4,BRTE,0.1643,4,6,4,10,40,60
1,Native,12,1,100,1,VEDU,0.0112,4,6,2,10,40,60
1,Native,12,1,100,2,VEDU,0.0077,4,6,1,10,40,60
1,Native,12,1,100,3,VEDU,0.0057,4,6,1,10,40,60
1,Native,12,1,100,4,VEDU,0.0033,4,6,1,10,40,60
1,Native,12,1,100,5,VEDU,0.0034,4,6,1,10,40,60
1,Native,12,1,100,6,VEDU,0.0011,4,6,1,10,40,60
1,Native,12,2,101,1,BRTE,0.2269,4,7,4,11,36.36363636,63.63636364
1,Native,12,2,101,2,BRTE,0.0529,4,7,1,11,36.36363636,63.63636364
1,Native,12,2,101,3,BRTE,0.2193,4,7,3,11,36.36363636,63.63636364
1,Native,12,2,101,4,BRTE,0.0909,4,7,2,11,36.36363636,63.63636364
1,Native,12,2,101,1,VEDU,0.0035,4,7,1,11,36.36363636,63.63636364
1,Native,12,2,101,2,VEDU,0.0055,4,7,1,11,36.36363636,63.63636364
1,Native,12,2,101,3,VEDU,0.0076,4,7,1,11,36.36363636,63.63636364
1,Native,12,2,101,4,VEDU,0.0096,4,7,1,11,36.36363636,63.63636364
1,Native,12,2,101,5,VEDU,0.0204,4,7,4,11,36.36363636,63.63636364
1,Native,12,2,101,6,VEDU,0.0073,4,7,1,11,36.36363636,63.63636364
1,Native,12,2,101,7,VEDU,0.0175,4,7,2,11,36.36363636,63.63636364
1,Native,12,3,102,1,BRTE,0.0798,4,9,4,13,30.76923077,69.23076923
1,Native,12,3,102,2,BRTE,0.0316,4,9,1,13,30.76923077,69.23076923
1,Native,12,3,102,3,BRTE,0.0246,4,9,1,13,30.76923077,69.23076923
1,Native,12,3,102,4,BRTE,0.0027,4,9,1,13,30.76923077,69.23076923
1,Native,12,3,102,1,VEDU,0.0049,4,9,1,13,30.76923077,69.23076923
1,Native,12,3,102,2,VEDU,0.014,4,9,2,13,30.76923077,69.23076923
1,Native,12,3,102,3,VEDU,0.0044,4,9,1,13,30.76923077,69.23076923
1,Native,12,3,102,4,VEDU,0.0079,4,9,2,13,30.76923077,69.23076923
1,Native,12,3,102,5,VEDU,0.0087,4,9,2,13,30.76923077,69.23076923
1,Native,12,3,102,6,VEDU,0.0075,4,9,2,13,30.76923077,69.23076923
1,Native,12,3,102,7,VEDU,0.0068,4,9,1,13,30.76923077,69.23076923
1,Native,12,3,102,8,VEDU,0.0041,4,9,1,13,30.76923077,69.23076923
1,Native,12,3,102,9,VEDU,0.0091,4,9,2,13,30.76923077,69.23076923
1,Native,17,1,103,1,BRTE,0.0736,11,0,1,11,100,0
1,Native,17,1,103,2,BRTE,0.0664,11,0,1,11,100,0
1,Native,17,1,103,3,BRTE,0.0851,11,0,1,11,100,0
1,Native,17,1,103,4,BRTE,0.0671,11,0,1,11,100,0
1,Native,17,1,103,5,BRTE,0.0346,11,0,1,11,100,0
1,Native,17,1,103,6,BRTE,0.06,11,0,1,11,100,0
1,Native,17,1,103,7,BRTE,0.0567,11,0,1,11,100,0
1,Native,17,1,103,8,BRTE,0.0297,11,0,1,11,100,0
1,Native,17,1,103,9,BRTE,0.0462,11,0,2,11,100,0
1,Native,17,1,103,10,BRTE,0.0702,11,0,3,11,100,0
1,Native,17,1,103,11,BRTE,0.1059,11,0,3,11,100,0
1,Native,17,2,104,1,BRTE,0.0412,14,0,2,14,100,0
1,Native,17,2,104,2,BRTE,0.0374,14,0,1,14,100,0
1,Native,17,2,104,3,BRTE,0.0607,14,0,2,14,100,0
1,Native,17,2,104,4,BRTE,0.0384,14,0,1,14,100,0
1,Native,17,2,104,5,BRTE,0.0907,14,0,3,14,100,0
1,Native,17,2,104,6,BRTE,0.0308,14,0,1,14,100,0
1,Native,17,2,104,7,BRTE,0.0403,14,0,3,14,100,0
1,Native,17,2,104,8,BRTE,0.0206,14,0,1,14,100,0
1,Native,17,2,104,9,BRTE,0.0173,14,0,1,14,100,0
1,Native,17,2,104,10,BRTE,0.0068,14,0,1,14,100,0
1,Native,17,2,104,11,BRTE,0.0649,14,0,1,14,100,0
1,Native,17,2,104,12,BRTE,0.0329,14,0,1,14,100,0
1,Native,17,2,104,13,BRTE,0.0653,14,0,3,14,100,0
1,Native,17,2,104,14,BRTE,0.0508,14,0,2,14,100,0
1,Native,17,3,105,1,BRTE,0.0795,12,0,1,12,100,0
1,Native,17,3,105,2,BRTE,0.0317,12,0,1,12,100,0
1,Native,17,3,105,3,BRTE,0.114,12,0,2,12,100,0
1,Native,17,3,105,4,BRTE,0.0397,12,0,1,12,100,0
1,Native,17,3,105,5,BRTE,0.0257,12,0,1,12,100,0
